Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,205826,gm,lh,8,50,Dice,6,0.5764705882352941,
csrp,204319,wm,lh,4,80,Dice,0,0.0,
csrp,204016,wm,lh,4,80,Dice,9,0.7246336743157312,
csrp,205826,gm,lh,8,50,Dice,7,0.8122899663946231,
csrp,204319,wm,lh,4,80,Dice,1,0.0,
csrp,204016,wm,lh,4,80,Dice,10,0.7840180927252167,
csrp,205826,gm,lh,8,50,Dice,8,0.8088751926040062,
csrp,204016,wm,lh,4,80,Dice,11,0.5823582903910276,
csrp,204319,wm,lh,4,80,Dice,2,0.7530918727915195,
csrp,205826,gm,lh,8,50,Dice,9,0.7456516828552067,
csrp,204016,wm,lh,4,80,Dice,12,0.4593241551939925,
csrp,204319,wm,lh,4,80,Dice,3,0.7556726094003241,
csrp,205826,gm,lh,8,50,Dice,10,0.7336999214454045,
csrp,204016,wm,lh,4,80,Dice,13,0.8300336197235711,
csrp,204319,wm,lh,4,80,Dice,4,0.8743426732595557,
csrp,205826,gm,lh,8,50,Dice,11,0.8542275723703067,
csrp,204016,wm,lh,4,80,Dice,14,0.46371783752529633,
csrp,204319,wm,lh,4,80,Dice,5,0.5226168224299066,
csrp,205826,gm,lh,8,50,Dice,12,0.6283061339335959,
csrp,204016,wm,lh,4,80,Dice,15,0.711056511056511,
csrp,204319,wm,lh,4,80,Dice,6,0.5544100801832761,
csrp,205826,gm,lh,8,50,Dice,13,0.6558189989152332,
csrp,204016,wm,lh,4,80,Dice,16,0.8504950495049505,
csrp,204319,wm,lh,4,80,Dice,7,0.7801608579088471,
csrp,205826,gm,lh,8,50,Dice,14,0.43807919123841615,
csrp,204016,wm,lh,4,80,Dice,17,0.8280141843971631,
csrp,204319,wm,lh,4,80,Dice,8,0.6112222844793084,
csrp,205826,gm,lh,8,50,Dice,15,0.7651371164811295,
csrp,204016,wm,lh,4,80,Dice,18,0.6995073891625616,
csrp,204319,wm,lh,4,80,Dice,9,0.6085517943497073,
csrp,205826,gm,lh,8,50,Dice,16,0.5846913580246914,
csrp,204016,wm,lh,4,80,Dice,19,0.6237337192474675,
csrp,204319,wm,lh,4,80,Dice,10,0.7692307692307693,
csrp,205826,gm,lh,8,50,Dice,17,0.8840033500837521,
csrp,204016,wm,lh,4,80,Dice,20,0.7300884955752213,
csrp,204319,wm,lh,4,80,Dice,11,0.47601370645345514,
csrp,205826,gm,lh,8,50,Dice,18,0.7095463777928233,
csrp,204016,wm,lh,4,80,Dice,21,0.7293430656934307,
csrp,205826,gm,lh,8,50,Dice,19,0.689608636977058,
csrp,204319,wm,lh,4,80,Dice,12,0.4877296311877717,
csrp,204016,wm,lh,4,80,Dice,22,0.7977229601518027,
csrp,205826,gm,lh,8,50,Dice,20,0.6156462585034014,
csrp,204319,wm,lh,4,80,Dice,13,0.7923960906454731,
csrp,204016,wm,lh,4,80,Dice,23,0.6573506891271057,
csrp,205826,gm,lh,8,50,Dice,21,0.7440944881889764,
csrp,204319,wm,lh,4,80,Dice,14,0.26598790964047087,
csrp,204016,wm,lh,4,80,Dice,24,0.6701200460450584,
csrp,204319,wm,lh,4,80,Dice,15,0.6959140485104998,
