Framework,Condition,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,b,200109,wm,rh,8,100,Chamfer Distance,,0.9144327439735622,
csrp,b,200109,wm,rh,8,100,Hausdorff Distance,,3.6732212127096626,
csrp,b,200109,wm,rh,8,100,Self-Intersections (SIF),,6,257928
csrp,b,200109,wm,rh,8,100,Macro Dice,,0.9151496499709554,
csrp,b,201111,gm,rh,8,80,Chamfer Distance,,1.1060457858140738,
csrp,b,201111,gm,rh,8,80,Hausdorff Distance,,6.631552285841798,
csrp,b,201111,gm,rh,8,80,Self-Intersections (SIF),,2011,262120
csrp,b,201111,gm,rh,8,80,Macro Dice,,0.8442603973362359,
csrp,b,201818,gm,rh,8,80,Chamfer Distance,,1.071529260568977,
csrp,b,201818,gm,rh,8,80,Hausdorff Distance,,6.103942861924217,
csrp,b,201818,gm,rh,8,80,Self-Intersections (SIF),,5064,219736
csrp,b,201818,gm,rh,8,80,Macro Dice,,0.8318239015334158,
csrp,b,200210,gm,rh,8,80,Chamfer Distance,,1.1016778394721318,
csrp,b,200210,gm,rh,8,80,Hausdorff Distance,,6.900765756542157,
csrp,b,200210,gm,rh,8,80,Self-Intersections (SIF),,3723,307584
csrp,b,200210,gm,rh,8,80,Macro Dice,,0.8597806366260313,
csrp,b,204420,gm,rh,8,80,Chamfer Distance,,1.0311249188100569,
csrp,b,204420,gm,rh,8,80,Hausdorff Distance,,4.636067071762913,
csrp,b,204420,gm,rh,8,80,Self-Intersections (SIF),,3581,216152
csrp,b,204420,gm,rh,8,80,Macro Dice,,0.845324999479236,
csrp,b,204521,gm,rh,8,80,Chamfer Distance,,1.050034261142557,
csrp,b,204521,gm,rh,8,80,Hausdorff Distance,,7.4369012767359735,
csrp,b,204521,gm,rh,8,80,Self-Intersections (SIF),,3250,217280
csrp,b,204521,gm,rh,8,80,Macro Dice,,0.8698480786921047,
csrp,b,203418,gm,rh,8,80,Chamfer Distance,,1.0420739719840015,
csrp,b,203418,gm,rh,8,80,Hausdorff Distance,,6.350723616475108,
csrp,b,203418,gm,rh,8,80,Self-Intersections (SIF),,3078,240092
csrp,b,203418,gm,rh,8,80,Macro Dice,,0.8643340592083002,
csrp,b,200614,wm,rh,8,100,Chamfer Distance,,0.9307829151757172,
csrp,b,200614,wm,rh,8,100,Hausdorff Distance,,5.14183822135732,
csrp,b,200614,wm,rh,8,100,Self-Intersections (SIF),,3,249720
csrp,b,200614,wm,rh,8,100,Macro Dice,,0.9179859545598307,
csrp,b,203923,gm,rh,8,80,Chamfer Distance,,1.030515199387679,
csrp,b,203923,gm,rh,8,80,Hausdorff Distance,,5.020030117102168,
csrp,b,203923,gm,rh,8,80,Self-Intersections (SIF),,6523,268652
csrp,b,203923,gm,rh,8,80,Macro Dice,,0.8738764662250049,
csrp,b,200311,wm,rh,8,100,Chamfer Distance,,0.9170436882196036,
csrp,b,200311,wm,rh,8,100,Hausdorff Distance,,6.5177204946354825,
csrp,b,200311,wm,rh,8,100,Self-Intersections (SIF),,18,253256
csrp,b,200311,wm,rh,8,100,Macro Dice,,0.9167228828382454,
csrp,b,202719,gm,rh,8,80,Chamfer Distance,,1.049252817410601,
csrp,b,202719,gm,rh,8,80,Hausdorff Distance,,4.752538919863451,
csrp,b,202719,gm,rh,8,80,Self-Intersections (SIF),,3350,261656
csrp,b,202719,gm,rh,8,80,Macro Dice,,0.85888525788131,
csrp,b,204016,gm,rh,8,80,Chamfer Distance,,1.043693198858807,
csrp,b,204016,gm,rh,8,80,Hausdorff Distance,,7.015603517934891,
csrp,b,204016,gm,rh,8,80,Self-Intersections (SIF),,3266,258656
csrp,b,204016,gm,rh,8,80,Macro Dice,,0.8556370663606436,
csrp,b,202113,gm,rh,8,80,Chamfer Distance,,1.037195136317636,
csrp,b,202113,gm,rh,8,80,Hausdorff Distance,,6.751734404038129,
csrp,b,202113,gm,rh,8,80,Self-Intersections (SIF),,4301,268332
csrp,b,202113,gm,rh,8,80,Macro Dice,,0.8858055824157818,
csrp,b,204622,gm,lh,8,90,Chamfer Distance,,1.0185669606968244,
csrp,b,204622,gm,lh,8,90,Hausdorff Distance,,7.050573019977041,
csrp,b,204622,gm,lh,8,90,Self-Intersections (SIF),,2537,261256
csrp,b,204622,gm,lh,8,90,Macro Dice,,0.8809527432696962,
csrp,b,201414,wm,rh,8,100,Chamfer Distance,,0.9165532335559372,
csrp,b,201414,wm,rh,8,100,Hausdorff Distance,,6.536310847137052,
csrp,b,201414,wm,rh,8,100,Self-Intersections (SIF),,0,236720
csrp,b,201414,wm,rh,8,100,Macro Dice,,0.9189856531150278,
csrp,b,203721,wm,rh,8,100,Chamfer Distance,,0.9200368065337962,
csrp,b,203721,wm,rh,8,100,Hausdorff Distance,,4.44432712605777,
