Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,205725,wm,lh,8,90,Self-Intersections (SIF),,0,205120
csrp,205725,wm,lh,8,90,Macro Dice,,0.7583260820095795,
csrp,204420,wm,lh,8,90,Chamfer Distance,,0.9157945997934929,
csrp,204420,wm,lh,8,90,Hausdorff Distance,,4.274066097049672,
csrp,204420,wm,lh,8,90,Self-Intersections (SIF),,8,211768
csrp,204420,wm,lh,8,90,Macro Dice,,0.7498416001676252,
csrp,203923,wm,lh,8,90,Chamfer Distance,,0.9186070404716515,
csrp,203923,wm,lh,8,90,Hausdorff Distance,,4.5364518516674055,
csrp,203923,wm,lh,8,90,Self-Intersections (SIF),,0,266636
csrp,203923,wm,lh,8,90,Macro Dice,,0.7602443232412008,
csrp,204521,wm,lh,8,90,Chamfer Distance,,0.9374375906667116,
csrp,204521,wm,lh,8,90,Hausdorff Distance,,3.914089375503849,
csrp,204521,wm,lh,8,90,Self-Intersections (SIF),,0,216952
csrp,204521,wm,lh,8,90,Macro Dice,,0.7733406459273584,
csrp,204016,wm,lh,8,90,Chamfer Distance,,0.8991060518191017,
csrp,204016,wm,lh,8,90,Hausdorff Distance,,4.553903793158333,
csrp,204016,wm,lh,8,90,Self-Intersections (SIF),,0,257924
csrp,204016,wm,lh,8,90,Macro Dice,,0.766427890151815,
csrp,205220,wm,lh,8,90,Chamfer Distance,,0.9138178566576196,
csrp,205220,wm,lh,8,90,Hausdorff Distance,,4.042607794349411,
csrp,205220,wm,lh,8,90,Self-Intersections (SIF),,13,230064
csrp,205220,wm,lh,8,90,Macro Dice,,0.7582379432261075,
csrp,204319,wm,lh,8,90,Chamfer Distance,,0.9048403185126936,
csrp,204319,wm,lh,8,90,Hausdorff Distance,,4.247450449489614,
csrp,204319,wm,lh,8,90,Self-Intersections (SIF),,0,276852
csrp,204319,wm,lh,8,90,Macro Dice,,0.7519059073992873,
